Longitude,Latitude,MO,YEAR,PRECTOTCORR
9.348515504033744,14.83900422374238,12,2000,0.0
9.348515504033744,14.83900422374238,12,2001,0.0
9.348515504033744,14.83900422374238,12,2002,0.0
9.348515504033744,14.83900422374238,12,2003,0.0
9.348515504033744,14.83900422374238,12,2004,0.0
9.348515504033744,14.83900422374238,12,2005,0.0
9.348515504033744,14.83900422374238,12,2006,0.0
9.348515504033744,14.83900422374238,12,2007,0.04
9.348515504033744,14.83900422374238,12,2008,0.89
9.348515504033744,14.83900422374238,12,2009,0.0
9.348515504033744,14.83900422374238,12,2010,0.0
9.348515504033744,14.83900422374238,12,2011,0.0
9.348515504033744,14.83900422374238,12,2012,0.0
9.348515504033744,14.83900422374238,12,2013,0.14
9.348515504033744,14.83900422374238,12,2014,0.0
9.348515504033744,14.83900422374238,12,2015,0.0
9.348515504033744,14.83900422374238,12,2016,0.0
9.348515504033744,14.83900422374238,12,2017,0.0
9.348515504033744,14.83900422374238,12,2018,0.0
9.348515504033744,14.83900422374238,12,2019,0.0
9.348515504033744,14.83900422374238,12,2020,0.0
9.348515504033744,14.83900422374238,12,2021,0.0
9.348515504033744,14.83900422374238,12,2022,0.0
9.348515504033744,14.83900422374238,12,2023,0.0
9.348515504033744,15.28816186580214,1,1981,0.0
9.348515504033744,15.28816186580214,1,1982,1.8800000000000001
9.348515504033744,15.28816186580214,1,1983,0.0
9.348515504033744,15.28816186580214,1,1984,0.0
9.348515504033744,15.28816186580214,1,1985,0.01
9.348515504033744,15.28816186580214,1,1986,0.0
9.348515504033744,15.28816186580214,1,1987,0.0
9.348515504033744,15.28816186580214,1,1988,0.0
9.348515504033744,15.28816186580214,1,1989,0.0
9.348515504033744,15.28816186580214,1,1990,0.0
9.348515504033744,15.28816186580214,1,1991,0.03
9.348515504033744,15.28816186580214,1,1992,0.0
9.348515504033744,15.28816186580214,1,1993,0.0
9.348515504033744,15.28816186580214,1,1994,0.0
9.348515504033744,15.28816186580214,1,1995,0.0
9.348515504033744,15.28816186580214,1,1996,0.0
9.348515504033744,15.28816186580214,1,1997,0.0
9.348515504033744,15.28816186580214,1,1998,0.0
9.348515504033744,15.28816186580214,1,1999,0.0
9.348515504033744,15.28816186580214,1,2000,0.0
9.348515504033744,15.28816186580214,1,2001,0.0
9.348515504033744,15.28816186580214,1,2002,0.0
9.348515504033744,15.28816186580214,1,2003,0.0
9.348515504033744,15.28816186580214,1,2004,0.0
9.348515504033744,15.28816186580214,1,2005,0.0
9.348515504033744,15.28816186580214,1,2006,0.0
9.348515504033744,15.28816186580214,1,2007,0.0
9.348515504033744,15.28816186580214,1,2008,0.0
9.348515504033744,15.28816186580214,1,2009,0.0
9.348515504033744,15.28816186580214,1,2010,0.0
9.348515504033744,15.28816186580214,1,2011,0.0
9.348515504033744,15.28816186580214,1,2012,0.0
9.348515504033744,15.28816186580214,1,2013,0.0
9.348515504033744,15.28816186580214,1,2014,0.0
9.348515504033744,15.28816186580214,1,2015,0.0
9.348515504033744,15.28816186580214,1,2016,0.0
9.348515504033744,15.28816186580214,1,2017,0.0
9.348515504033744,15.28816186580214,1,2018,0.0
9.348515504033744,15.28816186580214,1,2019,0.0
9.348515504033744,15.28816186580214,1,2020,0.0
9.348515504033744,15.28816186580214,1,2021,0.0
9.348515504033744,15.28816186580214,1,2022,0.0
9.348515504033744,15.28816186580214,1,2023,0.0
9.348515504033744,15.28816186580214,1,2024,0.0
9.348515504033744,15.28816186580214,2,1981,0.0
9.348515504033744,15.28816186580214,2,1982,12.8
